given address,elys address,commitment,acount_type,bank
stars13y8zr0cxthhnzj45c7y2n63rapcsy7wk53r656,elys13y8zr0cxthhnzj45c7y2n63rapcsy7wkqddqjf,280.7,,0
stars13y9t7vwrc35ctap94y3vv9rpfmptdjedkr5meg,elys13y9t7vwrc35ctap94y3vv9rpfmptdjedzl6plm,20.53,,0
stars13ya90j6hp0erg0l49se5l8mqjucpps8uys7ywc,elys13ya90j6hp0erg0l49se5l8mqjucpps8usvs7gt,39.85,,0
stars13ydkd2sm87q5k3dcp3x6fa8a09qnwsepptk9r7,elys13ydkd2sm87q5k3dcp3x6fa8a09qnwsep4hcl9d,44.17,,0
stars13ydpstu3z9ytl423pyyhf8s0q00l8txrddduyf,elys13ydpstu3z9ytl423pyyhf8s0q00l8txre3rxz6,20.53,,0
stars13ydtwzjgmd9fdd56pw7nm077754fmp6uk23nng,elys13ydtwzjgmd9fdd56pw7nm077754fmp6uzklf4m,280.7,,0
stars13yeln30zpcy20srlvnyszzug365ggjmuglvfe6,elys13yeln30zpcy20srlvnyszzug365ggjmuurznlf,20.53,,0
stars13yghaxtp2n5evck5fd5rcfwwct0rkvyn242jsj,elys13yghaxtp2n5evck5fd5rcfwwct0rkvyn7fygkp,280.7,,0
stars13yjdzj0x4ha7mgzq493nx20uyx2pa7rkvhvvg8,elys13yjdzj0x4ha7mgzq493nx20uyx2pa7rkctzkw5,280.7,,0
stars13yl8a5gephh4x92z69v0l26lcfskk28sa25ud0,elys13yl8a5gephh4x92z69v0l26lcfskk28sfk6xtu,48.52,,0
stars13ym3dvxv3y0054c32z4tqe9rnlc00lrhuatrf7,elys13ym3dvxv3y0054c32z4tqe9rnlc00lrhgp9e0d,44.17,,0
stars13ym3vlarmav8yah2xkw9ym73ad4w2kuc3nyush,elys13ym3vlarmav8yah2xkw9ym73ad4w2kuc902xky,20.53,,0
stars13ym79a64mmanmk9c3y058uwkpjzax4ujsf7fyz,elys13ym79a64mmanmk9c3y058uwkpjzax4ujy4snz3,280.7,,0
stars13ynj7ra2hmjpe2cvwzu6qgt6wcyqc7fywl9lkm,elys13ynj7ra2hmjpe2cvwzu6qgt6wcyqc7fy6rt9sg,20.53,,0
stars13ypj639eaph4q5m45ydxrygyajjdkzj8httnfy,elys13ypj639eaph4q5m45ydxrygyajjdkzj8rh9f0h,137.48,,0
stars13yrq7y9j86c0anuq0gvcfztqenu6ahrvquvqzv,elys13yrq7y9j86c0anuq0gvcfztqenu6ahrv5qz6yl,20.53,,0
stars13ysztw5lt2drxlrkyw9f3jx7u30c63avtp3ws0,elys13ysztw5lt2drxlrkyw9f3jx7u30c63avlal5ku,137.48,,0
stars13z2pqhycgxuqqxep8nc6t9e92s3nr2ex6g9hmh,elys13z2pqhycgxuqqxep8nc6t9e92s3nr2exw5tday,44.17,,0
stars13z62f56zd4q3et9xkuc8f3xhnk8324z759a0e6,elys13z62f56zd4q3et9xkuc8f3xhnk8324z7qen4lf,137.48,,0
stars13z746ztwxgq7dc6ylygw6g7vqz8qg36l7qjuz3,elys13z746ztwxgq7dc6ylygw6g7vqz8qg36l2uuxyz,137.48,,0
stars13z76plw525gq5rsc0hcxvu9a7t0uuydf4h4f59,elys13z76plw525gq5rsc0hcxvu9a7t0uuydfptmnjk,20.53,,0
stars13zcj6s9dgxjumeadpyx9wesh664x7jpew9aqjr,elys13zcj6s9dgxjumeadpyx9wesh664x7jpe6en65s,137.48,,0
stars13zcplly86esy0srjlt9vlz9ft92eaudg90qcz2,elys13zcplly86esy0srjlt9vlz9ft92eaudg3nwzye,137.48,,0
stars13zcs8um2zvp7ttf4x7zp7mnvarcuyr8psuar8l,elys13zcs8um2zvp7ttf4x7zp7mnvarcuyr8pyqnepv,44.17,,0
stars13zee9c92eskwd8a2mjmu3whu69awe3zy0vdrpt,elys13zee9c92eskwd8a2mjmu3whu69awe3zymsre8c,137.48,,0
stars13zez5w4uq4qetl5n9fqsdg56cneqnwezwl665z,elys13zez5w4uq4qetl5n9fqsdg56cneqnwez6r5qj3,20.53,,0
stars13zhgkt29q7plcx6dkux3c7r4dsaxnd7tp49qhr,elys13zhgkt29q7plcx6dkux3c7r4dsaxnd7t4ft63s,39.85,,0
stars13zhx847f0zzjqprzwxj83907devqz06krgyn8f,elys13zhx847f0zzjqprzwxj83907devqz06kh52fp6,20.53,,0
stars13zn0m9xkaphdvasq43e28qhda54npwzevwum5q,elys13zn0m9xkaphdvasq43e28qhda54npwzecjjpjn,280.7,,0
stars13znfuutvpxedrfwj0sljkdqzpnwarr8d6s4pgd,elys13znfuutvpxedrfwj0sljkdqzpnwarr8dwvmmw7,175.36,,0
stars13zpw0z9mtqs0ldsptqul799nycc639zxxlqg06,elys13zpw0z9mtqs0ldsptqul799nycc639zxjrwjff,20.53,,0
stars13zr5fl8uyx7yxh5hw652cfne0az2qx7a0yd9dt,elys13zr5fl8uyx7yxh5hw652cfne0az2qx7amcrltc,20.53,,0
stars13zsztq52etn2maed9tdze6zwrlyv0hal3yvc32,elys13zsztq52etn2maed9tdze6zwrlyv0hal9czzhe,69.05,,0
stars13zu02sggcrej0f4r7ct2mxqhzxu265t7djkkgu,elys13zu02sggcrej0f4r7ct2mxqhzxu265t7ewcvw0,81.33,,0
stars13zzlhhjcjzfsmlc7svc4dyr0d85wk8prlx9n4j,elys13zzlhhjcjzfsmlc7svc4dyr0d85wk8prt6tfnp,137.48,,0
stars140206vl9zgc94luh3j7ysemkegpzcsc2ztqc9j,elys140206vl9zgc94luh3j7ysemkegpzcsc2khwzrp,137.48,,0
stars1402cua8gsz24tkhyvakshj6gnzs0xnmgk5y74e,elys1402cua8gsz24tkhyvakshj6gnzs0xnmgzg2yn2,44.17,,0
stars14038yxx660hht097u8ym2fvja70vjj7v5fkfjn,elys14038yxx660hht097u8ym2fvja70vjj7vq4cn5q,137.48,,0
stars1403re3taesdhu9m09mjfw9mmyq6d68wqzdfg8h,elys1403re3taesdhu9m09mjfw9mmyq6d68wqk38jpy,137.48,,0
stars14048vvgwntj9ajfyach9gejrp29jxvx8cqjwqg,elys14048vvgwntj9ajfyach9gejrp29jxvx8vuu5xm,137.48,,0
stars1405gmanfvysr6kncere6tgaag23a07gqnyycfz,elys1405gmanfvysr6kncere6tgaag23a07gq8c2z03,20.53,,0
stars14069tr2c0yxfkuht4ttahcgec9u53xx9ewf5vj,elys14069tr2c0yxfkuht4ttahcgec9u53xx9dj8w2p,137.48,,0
stars1406rw46yzzl32azkrnzc2gagc48ypwer425x79,elys1406rw46yzzl32azkrnzc2gagc48ypwerpk6uck,60.38,,0
stars1406tm2hy8vy4swsqfshgs6tvpdjmfnpglvnynd,elys1406tm2hy8vy4swsqfshgs6tvpdjmfnpgtsa747,1260.28,,0
stars1406v0kmq9mh9ea39avr7fw4nd60mrka6vng9xw,elys1406v0kmq9mh9ea39avr7fw4nd60mrka6c0xlqa,20.53,,0
stars1407gd7w7wld7ak7z7av3qyxx084gptvj8kfzwy,elys1407gd7w7wld7ak7z7av3qyxx084gptvjn28cgh,20.53,,0
stars14087qp7chxj8vty9w4ch98p2uqsjts360v3ruy,elys14087qp7chxj8vty9w4ch98p2uqsjts36msle6h,280.7,,0
stars14094s3ldw0m3a5jf693gt4vuqn2r5uyl30yrum,elys14094s3ldw0m3a5jf693gt4vuqn2r5uyl9n2e6g,69.05,,0
stars140efm8e3lesmweqx99su2eshfcrc35wwr8ecum,elys140efm8e3lesmweqx99su2eshfcrc35wwhmhz6g,20.53,,0
stars140gkle4vad99tw5e8tf8k50gpl8a47rr7d0x9p,elys140gkle4vad99tw5e8tf8k50gpl8a47rr23purj,20.53,,0
stars140h4s9tspzp3fawqzcwuamwht4kaha3dnlh93l,elys140h4s9tspzp3fawqzcwuamwht4kaha3d8relhv,137.48,,0
stars140js3zluagnwqkus4t67xtac0qgcdgntlh3nra,elys140js3zluagnwqkus4t67xtac0qgcdgntttlf9w,20.53,,0
stars140prk7a3kwssl0yjpcwx4gf94q4ep2e23cygyx,elys140prk7a3kwssl0yjpcwx4gf94q4ep2e29y2jz4,20.53,,0
stars140qv6jjwmch3e06s6dxsdj2mluj9hv47ljh60s,elys140qv6jjwmch3e06s6dxsdj2mluj9hv47tweqfr,280.7,,0
stars140slyz57ype28s9evy2hxhjnqegr7m5lptmrwm,elys140slyz57ype28s9evy2hxhjnqegr7m5l4h4egg,20.53,,0
stars140tedf25wwwdpmr7fxr68k6xnw30qk4hk3ufje,elys140tedf25wwwdpmr7fxr68k6xnw30qk4hzdjn52,20.53,,0
stars140yadgj2n7zc9kzehcsy9zalzd70ke47xagv2j,elys140yadgj2n7zc9kzehcsy9zalzd70ke47jpxkvp,280.7,,0
stars140yae49z2t7qcp5036x72tjl2rgxww90srn5uy,elys140yae49z2t7qcp5036x72tjl2rgxww90ylaw6h,137.48,,0
stars1420ah0z36sy9y2tvjgw8murtdfyhvsftj2cn3m,elys1420ah0z36sy9y2tvjgw8murtdfyhvsftxkkfhg,137.48,,0
stars1422uck27e2letagqhvv52qw3y64vrpq5y3ehgr,elys1422uck27e2letagqhvv52qw3y64vrpq5sdhdws,280.7,,0
stars1423lrkcyufus67w7j79hyjfjr0hd35kxuyfskz,elys1423lrkcyufus67w7j79hyjfjr0hd35kxgc82s3,280.7,,0
stars14248eec0uvuzwlpt892wk3fcmcdx8hzrv4dvd3,elys14248eec0uvuzwlpt892wk3fcmcdx8hzrcfrktz,537.39,,0
stars142590835d99m8zm8hfus2w3ch9738peq54lryp,elys142590835d99m8zm8hfus2w3ch9738peqqf3ezj,137.48,,0
stars1427tufu3946h5vpdgtvhyme2m9w2jr8zdrdhed,elys1427tufu3946h5vpdgtvhyme2m9w2jr8zelrdl7,20.53,,0
stars1427ydw4dq7kf329ecztx0jqfle6rck96lwp4yx,elys1427ydw4dq7kf329ecztx0jqfle6rck96tj00z4,418.18,,0
stars142alaexzs2z2av99sf6k4vsfhwk0wtq37ljcw6,elys142alaexzs2z2av99sf6k4vsfhwk0wtq32ruzgf,280.7,,0
stars142amxx2z488pk84ys765wh2hfm3n5r677meprf,elys142amxx2z488pk84ys765wh2hfm3n5r6728hm96,137.48,,0
stars142eg32a7wq7qdy907nytmd6vyh9umh29ua2zsr,elys142eg32a7wq7qdy907nytmd6vyh9umh29gpycks,20.53,,0
stars142evucttgpzqz5qy8m0hcl6w9j8nyvhn7qmplr,elys142evucttgpzqz5qy8m0hcl6w9j8nyvhn2u4mes,280.7,,0
stars142f97mvc5qn85h80e7rq73a3e3q2s6523c25w5,elys142f97mvc5qn85h80e7rq73a3e3q2s6529yywg8,81.33,,0
stars142gj7z7u5877grv699wsafzenmsj2qpu9k2j83,elys142gj7z7u5877grv699wsafzenmsj2qpu32ygpz,20.53,,0
stars142j47nzzxzesmngfp4el4sp9682907ur05ufsy,elys142j47nzzxzesmngfp4el4sp9682907urmgjnkh,2102.38,,0
stars142jcqxahcqh8z3evmme2ly6gd5uvdp5rtfwkyu,elys142jcqxahcqh8z3evmme2ly6gd5uvdp5rl4qvz0,280.7,,0
stars142k784qse5gglh2svezclvdz6hg26zuxzrkjym,elys142k784qse5gglh2svezclvdz6hg26zuxklcgzg,280.7,,0
stars142lmm0hl3puj3reuune65utu3h8cz4aeqjc2k0,elys142lmm0hl3puj3reuune65utu3h8cz4ae5wkssu,20.53,,0
stars142p35yyu40k4jdtnpqkp9wvcvdeah06hhv04fd,elys142p35yyu40k4jdtnpqkp9wvcvdeah06hrsp007,20.53,,0
stars142p3h9m79pkwecj27kvkskvnm3uy9ts3p7q70z,elys142p3h9m79pkwecj27kvkskvnm3uy9ts34zwyf3,20.53,,0
stars142q3t06vdv9pg5x6celxg0mxgdxr0qfvs0xwae,elys142q3t06vdv9pg5x6celxg0mxgdxr0qfvyng5m2,20.53,,0
stars142qdtcz3zc02j86kp6mcx2ljzkyk5029l8r6mt,elys142qdtcz3zc02j86kp6mcx2ljzkyk5029tmdqac,137.48,,0
stars142s2r8yt0d62f8mp0ktkvr65vwx6ts3xe4snn6,elys142s2r8yt0d62f8mp0ktkvr65vwx6ts3xdf7f4f,280.7,,0
stars142u4x4swej9va2lrrm5aw4k68dr8utzas50hu6,elys142u4x4swej9va2lrrm5aw4k68dr8utzaygpd6f,137.48,,0
stars142ufxszy0t6xr43u7yza3fj5scadyag0pnrr7q,elys142ufxszy0t6xr43u7yza3fj5scadyag040decn,438.709999,,0
stars142v3wz7t5zraryljtthmr095snysjg9uvfyaep,elys142v3wz7t5zraryljtthmr095snysjg9uc428lj,20.53,,0
stars142w6ktqwgkmhfcqy4ag5hg9znvsusmq2678x2g,elys142w6ktqwgkmhfcqy4ag5hg9znvsusmq2wzfuvm,11.38,,0
stars142ydxf2t43u2ujwga92pc0zva3uw7vk0eemyj0,elys142ydxf2t43u2ujwga92pc0zva3uw7vk0d9475u,69.05,,0
stars142z8h0tvkxgrleepvfvahn58f9xhtnplpkxw2s,elys142z8h0tvkxgrleepvfvahn58f9xhtnpl42g5vr,20.53,,0
stars142zne56mnzxj9auftv0km2kvegdjzu0syuz6f0,elys142zne56mnzxj9auftv0km2kvegdjzu0ssqvq0u,39.85,,0
stars1430tarctj5t4lxsrfgv9j5mfhye3k6dfz24s8x,elys1430tarctj5t4lxsrfgv9j5mfhye3k6dfkkm2p4,137.48,,0
stars14324em5wqmr4cu3gg74tjgc93k3425tgvv08wa,elys14324em5wqmr4cu3gg74tjgc93k3425tgcspagw,20.53,,0
stars1432ey73wvx7jlz3ch64a72v26r6484l7zqe9fl,elys1432ey73wvx7jlz3ch64a72v26r6484l7kuhl0v,44.17,,0
stars1434ashl4wqx9pm5vtg2v929utp5ndca82m9z3z,elys1434ashl4wqx9pm5vtg2v929utp5ndca878tch3,256.69,,0
stars1434zluxmfj85vwpc3stk03wrcuzrqllcnmv3yu,elys1434zluxmfj85vwpc3stk03wrcuzrqllc88ztz0,418.18,,0
stars1439yr7dyew30yw3twna922h0r4vcu8u2cpp258,elys1439yr7dyew30yw3twna922h0r4vcu8u2va0sj5,137.48,,0
stars143aqncemjafhv59kzmvpm4allcsptq74dx0uw8,elys143aqncemjafhv59kzmvpm4allcsptq74e6pxg5,137.48,,0
stars143cqqnyzs78rjjumxkxprcy8qvsjf06e56z992,elys143cqqnyzs78rjjumxkxprcy8qvsjf06eqxvlre,280.7,,0
stars143ecwxqw37hc82fuv7fac7pn7wjpdja7m5kj0s,elys143ecwxqw37hc82fuv7fac7pn7wjpdja70gcgfr,44.17,,0
stars143egpxgfyq09l6gzwp42cd804m58taqmyferxs,elys143egpxgfyq09l6gzwp42cd804m58taqms4heqr,137.48,,0
stars143eq8gc48sagsycqajmh4wwgsgczqy52eyyrgz,elys143eq8gc48sagsycqajmh4wwgsgczqy52dc2ew3,20.53,,0
stars143feat97pjhszguy7g7f8nsg0vdxxnnvy8erne,elys143feat97pjhszguy7g7f8nsg0vdxxnnvsmhe42,20.53,,0
stars143gp6le8exl4gcxcua3gjmlpqlvu8xg3hezsgh,elys143gp6le8exl4gcxcua3gjmlpqlvu8xg3r9v2wy,20.53,,0
stars143heqgvnr2r3usutq0dgqh3sez2cqpu9gpdcna,elys143heqgvnr2r3usutq0dgqh3sez2cqpu9uarz4w,41.06,,0
stars143j5s6gnvc8edf4e8f6u3kpemlnf52qc2yr5c6,elys143j5s6gnvc8edf4e8f6u3kpemlnf52qc7cdw7f,137.48,,0
stars143kk7s7vxev2glnsqdapdmx8yuuqyfgl9pqxsy,elys143kk7s7vxev2glnsqdapdmx8yuuqyfgl3awukh,280.7,,0
stars143ma4zk82d0kn76hmt8chsvmz0a8w6tnls60n0,elys143ma4zk82d0kn76hmt8chsvmz0a8w6tntv544u,20.53,,0
stars143mra8tdzpwul39tgj26hxqkwgnxs4n5hugpuz,elys143mra8tdzpwul39tgj26hxqkwgnxs4n5rqxm63,418.18,,0
stars143ndf4cj5xx3aqky9ws6kn42c6tuewyxjrd7f7,elys143ndf4cj5xx3aqky9ws6kn42c6tuewyxxlry0d,20.53,,0
stars143pxpptt7mwazxu56trftcj3wd0mamkelfpukj,elys143pxpptt7mwazxu56trftcj3wd0mamket40xsp,20.53,,0
stars143uhytfr5pw9r454kngm0h4v0dja00erlv7tns,elys143uhytfr5pw9r454kngm0h4v0dja00ertss34r,280.7,,0
stars143vhqg7z8e6sf5jn4l8r79kdw20lg62rdkweyk,elys143vhqg7z8e6sf5jn4l8r79kdw20lg62re2qrz9,20.53,,0
stars143xxsmejk8l8hjzfkc07dau2fe6kvv5flt0v8q,elys143xxsmejk8l8hjzfkc07dau2fe6kvv5fthpkpn,20.53,,0
stars143yrz2fmcxkf88rpq3dxgfva6dggwutfu4jym6,elys143yrz2fmcxkf88rpq3dxgfva6dggwutfgfu7af,137.48,,0
stars143ysyrmzf3qzmwst7m48wrvanz4mzgn7y36weh,elys143ysyrmzf3qzmwst7m48wrvanz4mzgn7sd55ly,39.85,,0
stars143zr7lfdtqj85v8gsrum4fjplmpnuygdusg0nl,elys143zr7lfdtqj85v8gsrum4fjplmpnuygdgvx44v,280.7,,0
stars14403lla838cwgwyrh3yvprjhhr4uc8yjewa5pw,elys14403lla838cwgwyrh3yvprjhhr4uc8yjdjnw8a,20.53,,0
stars1442jxc2sdh0rpw20lt0w2gep50kypjy3culxc2,elys1442jxc2sdh0rpw20lt0w2gep50kypjy3vq3u7e,418.18,,0
stars14436fs68tl0zw24aqzztxuraqur4xt2vsuly8q,elys14436fs68tl0zw24aqzztxuraqur4xt2vyq37pn,20.53,,0
stars1444fsjc7jklk08yzhu8v2y2dx5ygwwenxgx4zw,elys1444fsjc7jklk08yzhu8v2y2dx5ygwwenj5g0ya,280.7,,0
stars1444q68trhcxm6f8p3s63txt8l6qt5als6paral,elys1444q68trhcxm6f8p3s63txt8l6qt5alswanemv,280.7,,0
stars1445u98nzsfe3f34pwwdqxuts9w4j9m3234y4et,elys1445u98nzsfe3f34pwwdqxuts9w4j9m329f20lc,20.53,,0
stars1446c3k4m2a93tpfe24lzj5xet5twzplxvhjjtp,elys1446c3k4m2a93tpfe24lzj5xet5twzplxctugdj,20.53,,0
stars1447znjtx2vs3w2suuhzxy385qn7qx26jdg85s4,elys1447znjtx2vs3w2suuhzxy385qn7qx26je5fwkx,280.7,,0
stars1448zdtyt4p3atr5xrm3hqrj9s0tre3dqs3cr5w,elys1448zdtyt4p3atr5xrm3hqrj9s0tre3dqydkeja,418.18,,0
stars1449c4hpujrq0kc3dclm6w2p5cs6gwgteweajlj,elys1449c4hpujrq0kc3dclm6w2p5cs6gwgte69ngep,44.17,,0
stars144apngtg3r5eawm6m68t5hueczcxah9q4xz4zw,elys144apngtg3r5eawm6m68t5hueczcxah9qp6v0ya,158.01,,0
stars144apx2surtqgcynwk6x9qtvgllh604kn084zyk,elys144apx2surtqgcynwk6x9qtvgllh604knmmmcz9,39.85,,0
stars144asqhz26arxvrqpnvw82ektcxhf33z7q277pr,elys144asqhz26arxvrqpnvw82ektcxhf33z75ksy8s,20.53,,0
stars144c9t2x0wzm6h7mfvjgdv7egdzawlhrhc2srre,elys144c9t2x0wzm6h7mfvjgdv7egdzawlhrhvk7e92,137.48,,0
stars144ef7a9pxdtcef6p66n05duxej6lzrdgf0239d,elys144ef7a9pxdtcef6p66n05duxej6lzrdganytr7,20.53,,0
stars144fh7tgcuakm6yr67n8ey5vrmrmsds42dy8jsy,elys144fh7tgcuakm6yr67n8ey5vrmrmsds42ecfgkh,20.53,,0
stars144g8u3msgua4w5pu4v2l66vhfsj27502pgslnt,elys144g8u3msgua4w5pu4v2l66vhfsj2750245794c,20.53,,0
stars144gjlxyu9cxw052nnz3mhdzlukdhl86dlk8wky,elys144gjlxyu9cxw052nnz3mhdzlukdhl86dt2f5sh,280.7,,0
stars144j230my3sanyut8a9n5juncjxa2pjyh8lqxm6,elys144j230my3sanyut8a9n5juncjxa2pjyhnrwuaf,20.53,,0
stars144jef55x0u3kpv50j0jqy9wvvcc8sh479fq2ak,elys144jef55x0u3kpv50j0jqy9wvvcc8sh4734wsm9,137.48,,0
stars144m3a3zenf3uukhy573gknshj0fs9ryqxkjtlc,elys144m3a3zenf3uukhy573gknshj0fs9ryqj2u3et,48.52,,0
stars144mh69rfp6nvc9eh7tuu2gjhsv5c9pzp5wvj0h,elys144mh69rfp6nvc9eh7tuu2gjhsv5c9pzpqjzgfy,137.48,,0
stars144n3njtxxr8j4fxk7j3rz37h2e8dtr368ukv4j,elys144n3njtxxr8j4fxk7j3rz37h2e8dtr36nqcknp,137.48,,0
stars144nrhvu8y55xrjvwrtsradycjaw8234cg82vdv,elys144nrhvu8y55xrjvwrtsradycjaw8234cumyktl,44.17,,0
stars144pkqz60jz32quwmk6gz0ppdc6hj5hvjvv4c90,elys144pkqz60jz32quwmk6gz0ppdc6hj5hvjcsmzru,158.01,,0
stars144q8498kc96c00se06zwurgytepdp295a6jnmc,elys144q8498kc96c00se06zwurgytepdp295fxufat,280.7,,0
stars144rcfds6ufr0vgkv7qrep7clgu8tfzyp86eav3,elys144rcfds6ufr0vgkv7qrep7clgu8tfzypnxh82z,20.53,,0
stars144ul82xy60ezsfl29l3jlnd2pttsjwkazzz7g8,elys144ul82xy60ezsfl29l3jlnd2pttsjwkak7vyw5,39.85,,0
stars144uutp4ukwgcrh4scm73mzcudfy9lftesfucz3,elys144uutp4ukwgcrh4scm73mzcudfy9lftey4jzyz,9.15,,0
stars144uxsrr5fva7qyy6z7z6ra4h5hxrh57jmfjcnd,elys144uxsrr5fva7qyy6z7z6ra4h5hxrh57j04uz47,20.53,,0
stars144ven6gdw2qwqcjkpzfup7fqnh0jxjnsjfg6jn,elys144ven6gdw2qwqcjkpzfup7fqnh0jxjnsx4xq5q,20.53,,0
stars144w5parwdp0wfk95lupzn6542e8sjfqzefcrv2,elys144w5parwdp0wfk95lupzn6542e8sjfqzd4ke2e,69.05,,0
stars144wryccq4glpngj5p3hs9alqen58eem3ehz78f,elys144wryccq4glpngj5p3hs9alqen58eem3dtvyp6,137.48,,0
stars144xuen4tsg9rm42apslkallc5jeut78snar7n2,elys144xuen4tsg9rm42apslkallc5jeut78s8pdy4e,137.48,,0
stars144zpyvd6vxrxwq5gxgzpxln94xv8vuay9pvrw8,elys144zpyvd6vxrxwq5gxgzpxln94xv8vuay3azeg5,20.53,,0
stars1452c2vzf8e5jkut2036z44vqsrf5lcrlj4869g,elys1452c2vzf8e5jkut2036z44vqsrf5lcrlxffqrm,20.53,,0
stars145457crqfxldjaf8lm9cf5c3qu6eqej00wfs26,elys145457crqfxldjaf8lm9cf5c3qu6eqej0mj82vf,280.7,,0
stars145550p3epy9qddmhqt9dnt04kylwx6jkth5s3k,elys145550p3epy9qddmhqt9dnt04kylwx6jklt62h9,148.86,,0
stars1458d5tvuvs0ufrsuchmsdr7u6t8eev9077egej,elys1458d5tvuvs0ufrsuchmsdr7u6t8eev902zhjlp,137.48,,0
stars1458eckhxdzfe6nlcus3n2wtn5t0jtrdyt0h4ej,elys1458eckhxdzfe6nlcus3n2wtn5t0jtrdylne0lp,280.7,,0
stars1458psg52pug56s4pjspjqe0h48wgeplx8gl97r,elys1458psg52pug56s4pjspjqe0h48wgeplxn53lcs,39.85,,0
stars145ag524glf9v3jv9surjg5f5xcvfyhz3vezz4k,elys145ag524glf9v3jv9surjg5f5xcvfyhz3c9vcn9,20.53,,0
stars145cc06vmsjwkkcpyx292vk6dechfavu7y65nlu,elys145cc06vmsjwkkcpyx292vk6dechfavu7sx6fe0,20.53,,0
stars145df5lreynxvxnem3ch02a2xg2dxqykxwexan9,elys145df5lreynxvxnem3ch02a2xg2dxqykx69g84k,39.85,,0
stars145ecuusxk3thvlmehdyvpss73fs0uzfjx7zud2,elys145ecuusxk3thvlmehdyvpss73fs0uzfjjzvxte,20.53,,0
stars145feac7n5qwnt3vd3g2svtepxjrp67pgdnfw99,elys145feac7n5qwnt3vd3g2svtepxjrp67pge085rk,137.48,,0
stars145fzd4ne66299hnf0kwfamfchnxksm5fryuszm,elys145fzd4ne66299hnf0kwfamfchnxksm5fhcj2yg,20.53,,0
stars145lrluddv7pg92q0h83ely3g36y4tlthqcxv6j,elys145lrluddv7pg92q0h83ely3g36y4tlth5ygkup,20.53,,0
stars145lvkf2ykqvht3lsl8hkpp9eq3wnx2fqt0gd2v,elys145lvkf2ykqvht3lsl8hkpp9eq3wnx2fqlnxhvl,20.53,,0
stars145myrlv8ukst9pyxymww4eamq92ywldtyu7lqk,elys145myrlv8ukst9pyxymww4eamq92ywldtsqs9x9,137.48,,0
stars145qer6r8gjaqg68kdem3vhxwyjkytwlpkv99e3,elys145qer6r8gjaqg68kdem3vhxwyjkytwlpzstllz,20.53,,0
stars145shf9yzfev5n8k7dw9fqrptapcmctnlf8nduz,elys145shf9yzfev5n8k7dw9fqrptapcmctnlamah63,418.18,,0
stars145taxguqyp59pya4vkppp7ygmz8xkfnc76d6cf,elys145taxguqyp59pya4vkppp7ygmz8xkfnc2xrq76,137.48,,0
stars145tjc2u9u28mcuthnv9pcjrj3urdfedpn2zmul,elys145tjc2u9u28mcuthnv9pcjrj3urdfedp8kvp6v,137.48,,0
stars145v56ax35f23fu9cm6n54e6707a96e25nych7x,elys145v56ax35f23fu9cm6n54e6707a96e258ckdc4,20.53,,0
stars145vs7fa0lxkr8dps5cfs47pty5j69g7w9fchts,elys145vs7fa0lxkr8dps5cfs47pty5j69g7w34kddr,280.7,,0
stars145x7gtwhvrhs70sfqym5gccdm9lvuhssrdeftn,elys145x7gtwhvrhs70sfqym5gccdm9lvuhssh3hndq,137.48,,0
stars145zkdcnsagg7aqvt4esxqauydtdlly859qskql,elys145zkdcnsagg7aqvt4esxqauydtdlly853u7vxv,137.48,,0
stars1463vkh8whj506l6k8n3palyrz933sncgjhyk89,elys1463vkh8whj506l6k8n3palyrz933sncgxt2vpk,60.38,,0
stars14640tst2rx45nxg3evqwlzuaestnnhm8fn0u6w,elys14640tst2rx45nxg3evqwlzuaestnnhm8a0pxua,280.7,,0
stars1464cw0rx52z4msrcf9v83w7dnqeca32hehuzqz,elys1464cw0rx52z4msrcf9v83w7dnqeca32hdtjcx3,20.53,,0
stars1464tcfvz34jxsrk0e7lwekp4zm7mum4ywtzz0l,elys1464tcfvz34jxsrk0e7lwekp4zm7mum4y6hvcfv,137.48,,0
stars1466clm33ax3u4yy7pq6wl02qmw3vgh33gkmst0,elys1466clm33ax3u4yy7pq6wl02qmw3vgh33u242du,418.18,,0
stars1466n4d2044hng69q3f7el235clat3fdwfa8jxw,elys1466n4d2044hng69q3f7el235clat3fdwapfgqa,44.17,,0
stars1468dk42tswu4knmgr5ungngaw2wzpuwu24f9tc,elys1468dk42tswu4knmgr5ungngaw2wzpuwu7f8ldt,137.48,,0
stars146a43shsg09gn0048sn5xqg45tye80appx5ude,elys146a43shsg09gn0048sn5xqg45tye80ap466xt2,39.85,,0
stars146dlencgvc4dfzgfvgm4j2snk3yyxuscdkz2dx,elys146dlencgvc4dfzgfvgm4j2snk3yyxusce2vst4,20.53,,0
stars146f0s8n03mnywgzjwrg09k8nuwjqrfx3kcvj0t,elys146f0s8n03mnywgzjwrg09k8nuwjqrfx3zyzgfc,20.53,,0
stars146fxknq5vn5ypwduk72z7s4wyfqkzvvtxujzsf,elys146fxknq5vn5ypwduk72z7s4wyfqkzvvtjquck6,20.53,,0
stars146fy362g6ytgl7t0gwlv743uckkzsfn65lkyts,elys146fy362g6ytgl7t0gwlv743uckkzsfn6qrc7dr,20.53,,0
stars146g0lhkeyp4de5yd5gvl8cdklh72qxs92qpvrk,elys146g0lhkeyp4de5yd5gvl8cdklh72qxs97u0k99,20.53,,0
stars146l5rzt2gjlkhzavak0lzq9x5rm8aukaj4quqf,elys146l5rzt2gjlkhzavak0lzq9x5rm8aukaxfwxx6,20.53,,0
